match_id,inning,over,runs_scored,wickets,cumulative_score,batting_team,bowling_team
392189,1,0,2,1,2,Delhi Daredevils,Chennai Super Kings
392189,1,1,6,1,8,Delhi Daredevils,Chennai Super Kings
392189,1,2,6,0,14,Delhi Daredevils,Chennai Super Kings
392189,1,3,15,0,29,Delhi Daredevils,Chennai Super Kings
392189,1,4,17,0,46,Delhi Daredevils,Chennai Super Kings
392189,1,5,13,0,59,Delhi Daredevils,Chennai Super Kings
392189,1,6,8,0,67,Delhi Daredevils,Chennai Super Kings
392189,1,7,9,0,76,Delhi Daredevils,Chennai Super Kings
392189,1,8,6,1,82,Delhi Daredevils,Chennai Super Kings
392189,1,9,8,0,90,Delhi Daredevils,Chennai Super Kings
392189,1,10,6,0,96,Delhi Daredevils,Chennai Super Kings
392189,1,11,9,0,105,Delhi Daredevils,Chennai Super Kings
392189,1,12,4,0,109,Delhi Daredevils,Chennai Super Kings
392189,1,13,5,1,114,Delhi Daredevils,Chennai Super Kings
392189,1,14,9,0,123,Delhi Daredevils,Chennai Super Kings
392189,1,15,11,0,134,Delhi Daredevils,Chennai Super Kings
392189,1,16,14,0,148,Delhi Daredevils,Chennai Super Kings
392189,1,17,13,0,161,Delhi Daredevils,Chennai Super Kings
392189,1,18,22,0,183,Delhi Daredevils,Chennai Super Kings
392189,1,19,6,1,189,Delhi Daredevils,Chennai Super Kings
392189,2,0,11,0,11,Chennai Super Kings,Delhi Daredevils
392189,2,1,10,0,21,Chennai Super Kings,Delhi Daredevils
392189,2,2,9,0,30,Chennai Super Kings,Delhi Daredevils
392189,2,3,14,0,44,Chennai Super Kings,Delhi Daredevils
392189,2,4,12,0,56,Chennai Super Kings,Delhi Daredevils
392189,2,5,5,1,61,Chennai Super Kings,Delhi Daredevils
392189,2,6,24,0,85,Chennai Super Kings,Delhi Daredevils
392189,2,7,5,1,90,Chennai Super Kings,Delhi Daredevils
392189,2,8,7,0,97,Chennai Super Kings,Delhi Daredevils
392189,2,9,9,0,106,Chennai Super Kings,Delhi Daredevils
392189,2,10,7,1,113,Chennai Super Kings,Delhi Daredevils
392189,2,11,11,0,124,Chennai Super Kings,Delhi Daredevils
392189,2,12,8,0,132,Chennai Super Kings,Delhi Daredevils
392189,2,13,7,0,139,Chennai Super Kings,Delhi Daredevils
392189,2,14,9,1,148,Chennai Super Kings,Delhi Daredevils
392189,2,15,8,1,156,Chennai Super Kings,Delhi Daredevils
392189,2,16,5,0,161,Chennai Super Kings,Delhi Daredevils
392189,2,17,5,0,166,Chennai Super Kings,Delhi Daredevils
392189,2,18,9,2,175,Chennai Super Kings,Delhi Daredevils
392189,2,19,5,2,180,Chennai Super Kings,Delhi Daredevils
392190,1,0,4,0,4,Rajasthan Royals,Kolkata Knight Riders
392190,1,1,4,1,8,Rajasthan Royals,Kolkata Knight Riders
392190,1,2,16,1,24,Rajasthan Royals,Kolkata Knight Riders
392190,1,3,7,0,31,Rajasthan Royals,Kolkata Knight Riders
392190,1,4,9,0,40,Rajasthan Royals,Kolkata Knight Riders
392190,1,5,14,0,54,Rajasthan Royals,Kolkata Knight Riders
392190,1,6,7,0,61,Rajasthan Royals,Kolkata Knight Riders
392190,1,7,9,0,70,Rajasthan Royals,Kolkata Knight Riders
392190,1,8,3,2,73,Rajasthan Royals,Kolkata Knight Riders
392190,1,9,5,0,78,Rajasthan Royals,Kolkata Knight Riders
392190,1,10,2,0,80,Rajasthan Royals,Kolkata Knight Riders
392190,1,11,5,0,85,Rajasthan Royals,Kolkata Knight Riders
392190,1,12,8,0,93,Rajasthan Royals,Kolkata Knight Riders
392190,1,13,4,0,97,Rajasthan Royals,Kolkata Knight Riders
392190,1,14,10,0,107,Rajasthan Royals,Kolkata Knight Riders
392190,1,15,4,0,111,Rajasthan Royals,Kolkata Knight Riders
392190,1,16,8,1,119,Rajasthan Royals,Kolkata Knight Riders
392190,1,17,6,1,125,Rajasthan Royals,Kolkata Knight Riders
392190,1,18,7,0,132,Rajasthan Royals,Kolkata Knight Riders
392190,1,19,18,0,150,Rajasthan Royals,Kolkata Knight Riders
392190,2,0,7,0,7,Kolkata Knight Riders,Rajasthan Royals
392190,2,1,1,0,8,Kolkata Knight Riders,Rajasthan Royals
392190,2,2,2,0,10,Kolkata Knight Riders,Rajasthan Royals
392190,2,3,15,1,25,Kolkata Knight Riders,Rajasthan Royals
392190,2,4,3,0,28,Kolkata Knight Riders,Rajasthan Royals
392190,2,5,10,0,38,Kolkata Knight Riders,Rajasthan Royals
392190,2,6,5,0,43,Kolkata Knight Riders,Rajasthan Royals
392190,2,7,17,0,60,Kolkata Knight Riders,Rajasthan Royals
392190,2,8,3,1,63,Kolkata Knight Riders,Rajasthan Royals
392190,2,9,4,1,67,Kolkata Knight Riders,Rajasthan Royals
392190,2,10,6,1,73,Kolkata Knight Riders,Rajasthan Royals
392190,2,11,6,0,79,Kolkata Knight Riders,Rajasthan Royals
392190,2,12,10,0,89,Kolkata Knight Riders,Rajasthan Royals
392190,2,13,5,1,94,Kolkata Knight Riders,Rajasthan Royals
392190,2,14,4,0,98,Kolkata Knight Riders,Rajasthan Royals
392190,2,15,22,0,120,Kolkata Knight Riders,Rajasthan Royals
392190,2,16,8,0,128,Kolkata Knight Riders,Rajasthan Royals
392190,2,17,7,0,135,Kolkata Knight Riders,Rajasthan Royals
392190,2,18,9,1,144,Kolkata Knight Riders,Rajasthan Royals
392190,2,19,6,2,150,Kolkata Knight Riders,Rajasthan Royals
392190,3,0,15,1,15,Kolkata Knight Riders,Rajasthan Royals
392190,4,0,18,0,18,Rajasthan Royals,Kolkata Knight Riders
392191,1,0,6,0,6,Royal Challengers Bangalore,Kings XI Punjab
392191,1,1,8,1,14,Royal Challengers Bangalore,Kings XI Punjab
392191,1,2,18,0,32,Royal Challengers Bangalore,Kings XI Punjab
392191,1,3,7,0,39,Royal Challengers Bangalore,Kings XI Punjab
392191,1,4,8,0,47,Royal Challengers Bangalore,Kings XI Punjab
392191,1,5,2,2,49,Royal Challengers Bangalore,Kings XI Punjab
392191,1,6,4,0,53,Royal Challengers Bangalore,Kings XI Punjab
392191,1,7,9,0,62,Royal Challengers Bangalore,Kings XI Punjab
392191,1,8,3,0,65,Royal Challengers Bangalore,Kings XI Punjab
392191,1,9,6,0,71,Royal Challengers Bangalore,Kings XI Punjab
392191,1,10,3,1,74,Royal Challengers Bangalore,Kings XI Punjab
392191,1,11,13,0,87,Royal Challengers Bangalore,Kings XI Punjab
392191,1,12,4,0,91,Royal Challengers Bangalore,Kings XI Punjab
392191,1,13,14,0,105,Royal Challengers Bangalore,Kings XI Punjab
392191,1,14,13,0,118,Royal Challengers Bangalore,Kings XI Punjab
392191,1,15,13,0,131,Royal Challengers Bangalore,Kings XI Punjab
392191,1,16,5,1,136,Royal Challengers Bangalore,Kings XI Punjab
392191,1,17,9,1,145,Royal Challengers Bangalore,Kings XI Punjab
392191,1,18,17,1,162,Royal Challengers Bangalore,Kings XI Punjab
392191,1,19,6,2,168,Royal Challengers Bangalore,Kings XI Punjab
392191,2,0,4,0,4,Kings XI Punjab,Royal Challengers Bangalore
392191,2,1,10,0,14,Kings XI Punjab,Royal Challengers Bangalore
392191,2,2,5,0,19,Kings XI Punjab,Royal Challengers Bangalore
392191,2,3,10,0,29,Kings XI Punjab,Royal Challengers Bangalore
392191,2,4,10,0,39,Kings XI Punjab,Royal Challengers Bangalore
392191,2,5,5,0,44,Kings XI Punjab,Royal Challengers Bangalore
392191,2,6,13,1,57,Kings XI Punjab,Royal Challengers Bangalore
392191,2,7,4,0,61,Kings XI Punjab,Royal Challengers Bangalore
392191,2,8,6,0,67,Kings XI Punjab,Royal Challengers Bangalore
392191,2,9,13,0,80,Kings XI Punjab,Royal Challengers Bangalore
392191,2,10,4,0,84,Kings XI Punjab,Royal Challengers Bangalore
392191,2,11,7,0,91,Kings XI Punjab,Royal Challengers Bangalore
392191,2,12,3,1,94,Kings XI Punjab,Royal Challengers Bangalore
392191,2,13,9,0,103,Kings XI Punjab,Royal Challengers Bangalore
392191,2,14,6,0,109,Kings XI Punjab,Royal Challengers Bangalore
392191,2,15,19,0,128,Kings XI Punjab,Royal Challengers Bangalore
392191,2,16,13,0,141,Kings XI Punjab,Royal Challengers Bangalore
392191,2,17,17,0,158,Kings XI Punjab,Royal Challengers Bangalore
392191,2,18,15,1,173,Kings XI Punjab,Royal Challengers Bangalore
392192,1,0,6,0,6,Deccan Chargers,Mumbai Indians
392192,1,1,9,0,15,Deccan Chargers,Mumbai Indians
392192,1,2,7,0,22,Deccan Chargers,Mumbai Indians
392192,1,3,14,0,36,Deccan Chargers,Mumbai Indians
392192,1,4,8,0,44,Deccan Chargers,Mumbai Indians
392192,1,5,11,0,55,Deccan Chargers,Mumbai Indians
392192,1,6,12,1,67,Deccan Chargers,Mumbai Indians
392192,1,7,5,0,72,Deccan Chargers,Mumbai Indians
392192,1,8,4,0,76,Deccan Chargers,Mumbai Indians
392192,1,9,12,0,88,Deccan Chargers,Mumbai Indians
392192,1,10,7,0,95,Deccan Chargers,Mumbai Indians
392192,1,11,18,0,113,Deccan Chargers,Mumbai Indians
392192,1,12,12,1,125,Deccan Chargers,Mumbai Indians
392192,1,13,6,0,131,Deccan Chargers,Mumbai Indians
392192,1,14,6,2,137,Deccan Chargers,Mumbai Indians
392192,1,15,5,1,142,Deccan Chargers,Mumbai Indians
392192,1,16,9,0,151,Deccan Chargers,Mumbai Indians
392192,1,17,6,1,157,Deccan Chargers,Mumbai Indians
392192,1,18,6,1,163,Deccan Chargers,Mumbai Indians
392192,1,19,5,2,168,Deccan Chargers,Mumbai Indians
392192,2,0,3,0,3,Mumbai Indians,Deccan Chargers
392192,2,1,1,1,4,Mumbai Indians,Deccan Chargers
392192,2,2,8,0,12,Mumbai Indians,Deccan Chargers
392192,2,3,11,0,23,Mumbai Indians,Deccan Chargers
392192,2,4,19,0,42,Mumbai Indians,Deccan Chargers
392192,2,5,8,0,50,Mumbai Indians,Deccan Chargers
392192,2,6,7,0,57,Mumbai Indians,Deccan Chargers
392192,2,7,10,0,67,Mumbai Indians,Deccan Chargers
392192,2,8,9,0,76,Mumbai Indians,Deccan Chargers
392192,2,9,8,0,84,Mumbai Indians,Deccan Chargers
392192,2,10,2,1,86,Mumbai Indians,Deccan Chargers
392192,2,11,4,0,90,Mumbai Indians,Deccan Chargers
392192,2,12,6,1,96,Mumbai Indians,Deccan Chargers
392192,2,13,7,0,103,Mumbai Indians,Deccan Chargers
392192,2,14,5,1,108,Mumbai Indians,Deccan Chargers
392192,2,15,11,0,119,Mumbai Indians,Deccan Chargers
392192,2,16,12,1,131,Mumbai Indians,Deccan Chargers
392192,2,17,12,0,143,Mumbai Indians,Deccan Chargers
392192,2,18,4,1,147,Mumbai Indians,Deccan Chargers
392192,2,19,9,1,156,Mumbai Indians,Deccan Chargers
392194,1,0,9,1,9,Royal Challengers Bangalore,Delhi Daredevils
392194,1,1,1,1,10,Royal Challengers Bangalore,Delhi Daredevils
392194,1,2,3,0,13,Royal Challengers Bangalore,Delhi Daredevils
392194,1,3,13,0,26,Royal Challengers Bangalore,Delhi Daredevils
392194,1,4,9,0,35,Royal Challengers Bangalore,Delhi Daredevils
392194,1,5,10,0,45,Royal Challengers Bangalore,Delhi Daredevils
392194,1,6,4,0,49,Royal Challengers Bangalore,Delhi Daredevils
392194,1,7,13,0,62,Royal Challengers Bangalore,Delhi Daredevils
392194,1,8,6,0,68,Royal Challengers Bangalore,Delhi Daredevils
392194,1,9,6,1,74,Royal Challengers Bangalore,Delhi Daredevils
392194,1,10,4,1,78,Royal Challengers Bangalore,Delhi Daredevils
392194,1,11,3,0,81,Royal Challengers Bangalore,Delhi Daredevils
392194,1,12,5,0,86,Royal Challengers Bangalore,Delhi Daredevils
392194,1,13,8,0,94,Royal Challengers Bangalore,Delhi Daredevils
392194,1,14,6,0,100,Royal Challengers Bangalore,Delhi Daredevils
392194,1,15,9,0,109,Royal Challengers Bangalore,Delhi Daredevils
392194,1,16,10,0,119,Royal Challengers Bangalore,Delhi Daredevils
392194,1,17,7,0,126,Royal Challengers Bangalore,Delhi Daredevils
392194,1,18,13,1,139,Royal Challengers Bangalore,Delhi Daredevils
392194,1,19,10,2,149,Royal Challengers Bangalore,Delhi Daredevils
392194,2,0,9,0,9,Delhi Daredevils,Royal Challengers Bangalore
392194,2,1,4,1,13,Delhi Daredevils,Royal Challengers Bangalore
392194,2,2,7,0,20,Delhi Daredevils,Royal Challengers Bangalore
392194,2,3,11,0,31,Delhi Daredevils,Royal Challengers Bangalore
392194,2,4,8,0,39,Delhi Daredevils,Royal Challengers Bangalore
392194,2,5,4,1,43,Delhi Daredevils,Royal Challengers Bangalore
392194,2,6,7,0,50,Delhi Daredevils,Royal Challengers Bangalore
392194,2,7,8,0,58,Delhi Daredevils,Royal Challengers Bangalore
392194,2,8,3,0,61,Delhi Daredevils,Royal Challengers Bangalore
392194,2,9,3,0,64,Delhi Daredevils,Royal Challengers Bangalore
392194,2,10,5,0,69,Delhi Daredevils,Royal Challengers Bangalore
392194,2,11,8,0,77,Delhi Daredevils,Royal Challengers Bangalore
392194,2,12,7,0,84,Delhi Daredevils,Royal Challengers Bangalore
392194,2,13,5,1,89,Delhi Daredevils,Royal Challengers Bangalore
392194,2,14,10,0,99,Delhi Daredevils,Royal Challengers Bangalore
392194,2,15,8,1,107,Delhi Daredevils,Royal Challengers Bangalore
392194,2,16,19,0,126,Delhi Daredevils,Royal Challengers Bangalore
392194,2,17,9,0,135,Delhi Daredevils,Royal Challengers Bangalore
392194,2,18,12,0,147,Delhi Daredevils,Royal Challengers Bangalore
392194,2,19,3,0,150,Delhi Daredevils,Royal Challengers Bangalore
392195,1,0,1,1,1,Kings XI Punjab,Rajasthan Royals
392195,1,1,6,0,7,Kings XI Punjab,Rajasthan Royals
392195,1,2,5,0,12,Kings XI Punjab,Rajasthan Royals
392195,1,3,9,0,21,Kings XI Punjab,Rajasthan Royals
392195,1,4,7,1,28,Kings XI Punjab,Rajasthan Royals
392195,1,5,10,0,38,Kings XI Punjab,Rajasthan Royals
392195,1,6,4,1,42,Kings XI Punjab,Rajasthan Royals
392195,1,7,4,0,46,Kings XI Punjab,Rajasthan Royals
392195,1,8,6,1,52,Kings XI Punjab,Rajasthan Royals
392195,1,9,8,0,60,Kings XI Punjab,Rajasthan Royals
392195,1,10,3,0,63,Kings XI Punjab,Rajasthan Royals
392195,1,11,8,0,71,Kings XI Punjab,Rajasthan Royals
392195,1,12,5,0,76,Kings XI Punjab,Rajasthan Royals
392195,1,13,10,0,86,Kings XI Punjab,Rajasthan Royals
392195,1,14,12,0,98,Kings XI Punjab,Rajasthan Royals
392195,1,15,9,0,107,Kings XI Punjab,Rajasthan Royals
392195,1,16,4,0,111,Kings XI Punjab,Rajasthan Royals
392195,1,17,12,0,123,Kings XI Punjab,Rajasthan Royals
392195,1,18,7,2,130,Kings XI Punjab,Rajasthan Royals
392195,1,19,9,0,139,Kings XI Punjab,Rajasthan Royals
392195,2,0,6,0,6,Rajasthan Royals,Kings XI Punjab
392195,2,1,3,2,9,Rajasthan Royals,Kings XI Punjab
392195,2,2,6,0,15,Rajasthan Royals,Kings XI Punjab
392195,2,3,8,0,23,Rajasthan Royals,Kings XI Punjab
392195,2,4,4,2,27,Rajasthan Royals,Kings XI Punjab
392195,2,5,5,0,32,Rajasthan Royals,Kings XI Punjab
392195,2,6,6,1,38,Rajasthan Royals,Kings XI Punjab
392195,2,7,3,0,41,Rajasthan Royals,Kings XI Punjab
392195,2,8,2,1,43,Rajasthan Royals,Kings XI Punjab
392195,2,9,5,0,48,Rajasthan Royals,Kings XI Punjab
392195,2,10,10,0,58,Rajasthan Royals,Kings XI Punjab
392195,2,11,8,0,66,Rajasthan Royals,Kings XI Punjab
392195,2,12,4,0,70,Rajasthan Royals,Kings XI Punjab
392195,2,13,5,0,75,Rajasthan Royals,Kings XI Punjab
392195,2,14,7,0,82,Rajasthan Royals,Kings XI Punjab
392195,2,15,4,0,86,Rajasthan Royals,Kings XI Punjab
392195,2,16,10,0,96,Rajasthan Royals,Kings XI Punjab
392195,2,17,6,0,102,Rajasthan Royals,Kings XI Punjab
392195,2,18,4,1,106,Rajasthan Royals,Kings XI Punjab
392195,2,19,6,0,112,Rajasthan Royals,Kings XI Punjab
392196,1,0,2,1,2,Chennai Super Kings,Deccan Chargers
392196,1,1,16,0,18,Chennai Super Kings,Deccan Chargers
392196,1,2,10,0,28,Chennai Super Kings,Deccan Chargers
392196,1,3,10,0,38,Chennai Super Kings,Deccan Chargers
392196,1,4,17,0,55,Chennai Super Kings,Deccan Chargers
392196,1,5,7,0,62,Chennai Super Kings,Deccan Chargers
392196,1,6,3,1,65,Chennai Super Kings,Deccan Chargers
392196,1,7,4,0,69,Chennai Super Kings,Deccan Chargers
392196,1,8,8,0,77,Chennai Super Kings,Deccan Chargers
392196,1,9,11,0,88,Chennai Super Kings,Deccan Chargers
392196,1,10,8,0,96,Chennai Super Kings,Deccan Chargers
392196,1,11,4,0,100,Chennai Super Kings,Deccan Chargers
392196,1,12,3,2,103,Chennai Super Kings,Deccan Chargers
392196,1,13,3,0,106,Chennai Super Kings,Deccan Chargers
392196,1,14,7,0,113,Chennai Super Kings,Deccan Chargers
392196,1,15,7,0,120,Chennai Super Kings,Deccan Chargers
392196,1,16,13,1,133,Chennai Super Kings,Deccan Chargers
392196,1,17,20,0,153,Chennai Super Kings,Deccan Chargers
392196,1,18,6,0,159,Chennai Super Kings,Deccan Chargers
392196,1,19,6,1,165,Chennai Super Kings,Deccan Chargers
392196,2,0,11,0,11,Deccan Chargers,Chennai Super Kings
392196,2,1,20,0,31,Deccan Chargers,Chennai Super Kings
392196,2,2,17,0,48,Deccan Chargers,Chennai Super Kings
392196,2,3,12,0,60,Deccan Chargers,Chennai Super Kings
392196,2,4,6,0,66,Deccan Chargers,Chennai Super Kings
392196,2,5,3,1,69,Deccan Chargers,Chennai Super Kings
392196,2,6,4,0,73,Deccan Chargers,Chennai Super Kings
392196,2,7,2,1,75,Deccan Chargers,Chennai Super Kings
392196,2,8,5,0,80,Deccan Chargers,Chennai Super Kings
392196,2,9,5,0,85,Deccan Chargers,Chennai Super Kings
392196,2,10,14,0,99,Deccan Chargers,Chennai Super Kings
392196,2,11,8,0,107,Deccan Chargers,Chennai Super Kings
392196,2,12,6,0,113,Deccan Chargers,Chennai Super Kings
392196,2,13,2,1,115,Deccan Chargers,Chennai Super Kings
392196,2,14,14,0,129,Deccan Chargers,Chennai Super Kings
392196,2,15,2,1,131,Deccan Chargers,Chennai Super Kings
392196,2,16,10,0,141,Deccan Chargers,Chennai Super Kings
392196,2,17,9,0,150,Deccan Chargers,Chennai Super Kings
392196,2,18,8,0,158,Deccan Chargers,Chennai Super Kings
392196,2,19,11,0,169,Deccan Chargers,Chennai Super Kings
392197,1,0,4,0,4,Mumbai Indians,Kolkata Knight Riders
392197,1,1,12,0,16,Mumbai Indians,Kolkata Knight Riders
392197,1,2,10,0,26,Mumbai Indians,Kolkata Knight Riders
392197,1,3,12,0,38,Mumbai Indians,Kolkata Knight Riders
392197,1,4,7,0,45,Mumbai Indians,Kolkata Knight Riders
392197,1,5,16,0,61,Mumbai Indians,Kolkata Knight Riders
392197,1,6,11,0,72,Mumbai Indians,Kolkata Knight Riders
392197,1,7,14,0,86,Mumbai Indians,Kolkata Knight Riders
392197,1,8,17,0,103,Mumbai Indians,Kolkata Knight Riders
392197,1,9,8,0,111,Mumbai Indians,Kolkata Knight Riders
392197,1,10,7,0,118,Mumbai Indians,Kolkata Knight Riders
392197,1,11,5,0,123,Mumbai Indians,Kolkata Knight Riders
392197,1,12,8,1,131,Mumbai Indians,Kolkata Knight Riders
392197,1,13,16,1,147,Mumbai Indians,Kolkata Knight Riders
392197,1,14,4,1,151,Mumbai Indians,Kolkata Knight Riders
392197,1,15,4,1,155,Mumbai Indians,Kolkata Knight Riders
392197,1,16,7,1,162,Mumbai Indians,Kolkata Knight Riders
392197,1,17,7,0,169,Mumbai Indians,Kolkata Knight Riders
392197,1,18,8,1,177,Mumbai Indians,Kolkata Knight Riders
392197,1,19,10,0,187,Mumbai Indians,Kolkata Knight Riders
392197,2,0,4,0,4,Kolkata Knight Riders,Mumbai Indians
392197,2,1,4,1,8,Kolkata Knight Riders,Mumbai Indians
392197,2,2,9,1,17,Kolkata Knight Riders,Mumbai Indians
392197,2,3,7,0,24,Kolkata Knight Riders,Mumbai Indians
392197,2,4,15,0,39,Kolkata Knight Riders,Mumbai Indians
392197,2,5,8,0,47,Kolkata Knight Riders,Mumbai Indians
392197,2,6,3,0,50,Kolkata Knight Riders,Mumbai Indians
392197,2,7,7,0,57,Kolkata Knight Riders,Mumbai Indians
392197,2,8,8,0,65,Kolkata Knight Riders,Mumbai Indians
392197,2,9,5,0,70,Kolkata Knight Riders,Mumbai Indians
392197,2,10,4,1,74,Kolkata Knight Riders,Mumbai Indians
392197,2,11,6,0,80,Kolkata Knight Riders,Mumbai Indians
392197,2,12,1,2,81,Kolkata Knight Riders,Mumbai Indians
392197,2,13,7,1,88,Kolkata Knight Riders,Mumbai Indians
392197,2,14,7,1,95,Kolkata Knight Riders,Mumbai Indians
392197,2,15,0,2,95,Kolkata Knight Riders,Mumbai Indians
392198,1,0,7,0,7,Delhi Daredevils,Rajasthan Royals
392198,1,1,8,0,15,Delhi Daredevils,Rajasthan Royals
392198,1,2,10,2,25,Delhi Daredevils,Rajasthan Royals
392198,1,3,6,0,31,Delhi Daredevils,Rajasthan Royals
392198,1,4,5,0,36,Delhi Daredevils,Rajasthan Royals
392198,1,5,6,1,42,Delhi Daredevils,Rajasthan Royals
392198,1,6,6,0,48,Delhi Daredevils,Rajasthan Royals
392198,1,7,8,1,56,Delhi Daredevils,Rajasthan Royals
392198,1,8,5,0,61,Delhi Daredevils,Rajasthan Royals
392198,1,9,5,0,66,Delhi Daredevils,Rajasthan Royals
392198,1,10,3,0,69,Delhi Daredevils,Rajasthan Royals
392198,1,11,13,0,82,Delhi Daredevils,Rajasthan Royals
392198,1,12,12,0,94,Delhi Daredevils,Rajasthan Royals
392198,1,13,4,0,98,Delhi Daredevils,Rajasthan Royals
392198,1,14,3,0,101,Delhi Daredevils,Rajasthan Royals
392198,1,15,7,1,108,Delhi Daredevils,Rajasthan Royals
392198,1,16,13,0,121,Delhi Daredevils,Rajasthan Royals
392198,1,17,12,0,133,Delhi Daredevils,Rajasthan Royals
392198,1,18,2,1,135,Delhi Daredevils,Rajasthan Royals
392198,1,19,8,1,143,Delhi Daredevils,Rajasthan Royals
392198,2,0,6,0,6,Rajasthan Royals,Delhi Daredevils
392198,2,1,6,0,12,Rajasthan Royals,Delhi Daredevils
392198,2,2,8,0,20,Rajasthan Royals,Delhi Daredevils
392198,2,3,1,1,21,Rajasthan Royals,Delhi Daredevils
392198,2,4,10,1,31,Rajasthan Royals,Delhi Daredevils
392198,2,5,2,0,33,Rajasthan Royals,Delhi Daredevils
392198,2,6,3,1,36,Rajasthan Royals,Delhi Daredevils
392198,2,7,11,0,47,Rajasthan Royals,Delhi Daredevils
392198,2,8,9,0,56,Rajasthan Royals,Delhi Daredevils
392198,2,9,4,0,60,Rajasthan Royals,Delhi Daredevils
392198,2,10,4,2,64,Rajasthan Royals,Delhi Daredevils
392198,2,11,3,0,67,Rajasthan Royals,Delhi Daredevils
392198,2,12,19,0,86,Rajasthan Royals,Delhi Daredevils
392198,2,13,6,0,92,Rajasthan Royals,Delhi Daredevils
392198,2,14,4,0,96,Rajasthan Royals,Delhi Daredevils
392198,2,15,13,0,109,Rajasthan Royals,Delhi Daredevils
392198,2,16,18,0,127,Rajasthan Royals,Delhi Daredevils
392198,2,17,14,0,141,Rajasthan Royals,Delhi Daredevils
392198,2,18,6,0,147,Rajasthan Royals,Delhi Daredevils
392199,1,0,3,1,3,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,1,10,0,13,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,2,10,0,23,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,3,14,0,37,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,4,7,0,44,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,5,1,1,45,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,6,3,0,48,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,7,5,0,53,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,8,3,1,56,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,9,5,0,61,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,10,5,0,66,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,11,8,1,74,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,12,6,0,80,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,13,9,0,89,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,14,5,0,94,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,15,13,0,107,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,16,6,1,113,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,17,8,1,121,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,18,12,0,133,Kolkata Knight Riders,Royal Challengers Bangalore
392199,1,19,6,0,139,Kolkata Knight Riders,Royal Challengers Bangalore
392199,2,0,2,0,2,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,1,8,0,10,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,2,7,0,17,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,3,15,0,32,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,4,8,0,40,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,5,6,0,46,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,6,3,0,49,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,7,4,0,53,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,8,4,0,57,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,9,8,0,65,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,10,4,0,69,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,11,6,1,75,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,12,3,1,78,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,13,11,0,89,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,14,9,0,98,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,15,9,2,107,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,16,8,0,115,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,17,11,0,126,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,18,4,1,130,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,19,13,0,143,Royal Challengers Bangalore,Kolkata Knight Riders
392200,1,0,5,0,5,Kings XI Punjab,Mumbai Indians
392200,1,1,1,0,6,Kings XI Punjab,Mumbai Indians
392200,1,2,4,0,10,Kings XI Punjab,Mumbai Indians
392200,1,3,8,1,18,Kings XI Punjab,Mumbai Indians
392200,1,4,5,1,23,Kings XI Punjab,Mumbai Indians
392200,1,5,3,0,26,Kings XI Punjab,Mumbai Indians
392200,1,6,6,0,32,Kings XI Punjab,Mumbai Indians
392200,1,7,8,0,40,Kings XI Punjab,Mumbai Indians
392200,1,8,2,1,42,Kings XI Punjab,Mumbai Indians
392200,1,9,8,0,50,Kings XI Punjab,Mumbai Indians
392200,1,10,5,1,55,Kings XI Punjab,Mumbai Indians
392200,1,11,5,0,60,Kings XI Punjab,Mumbai Indians
392200,1,12,15,0,75,Kings XI Punjab,Mumbai Indians
392200,1,13,5,0,80,Kings XI Punjab,Mumbai Indians
